α₁ f₁ α₂ variance ν μ A ϕ T₀
1.305887204793839018e+00 1.015252854820608043e-02 2.967194159189859182e+00 2.371231946994974832e-02 1.078737672938016479e+00 7.095171393595038900e-01 1.450354708624330413e-01 1.957070911913333378e+00 6.625363314635651477e+02
1.409402583572792800e+00 1.290854131751499947e-02 3.061044637982739403e+00 3.234111190218859344e-02 1.171821404398288191e+00 9.515959838951699723e-01 1.830970347757734373e-01 1.857580149860050378e+00 5.981205274592156229e+02
1.227221381967668723e+00 9.315798145161447233e-03 3.051980841931560384e+00 2.745438456832654736e-02 1.236165429036585550e+00 1.528998662235816486e+00 5.740992527771292264e-02 3.302429954048240024e+00 2.235306087144800813e+02
3.007076449316121169e-01 2.747249437358516809e-03 2.624302855793660072e+00 2.854471252518950980e-02 1.080281104798670677e+00 1.290814914520036272e+00 3.739529868241383559e-01 3.113275825583047052e+00 4.995678263904226810e+02
1.412479576981561014e+00 1.981408379652446240e-03 2.543579113261555058e+00 2.632809005643557687e-02 9.809966216913723613e-01 8.625313552683833151e-01 3.884703891630267303e-01 4.461921230915105063e+00 3.846035003003788120e+02
1.070352322729007266e+00 9.482914509779305848e-03 3.034985562150170679e+00 2.012438659442508659e-02 1.029009273577477401e+00 1.592454351905974841e+00 2.242130280131616749e-01 3.778417431802040927e+00 6.128728171418754300e+02
1.301297736315504938e+00 1.501539341385305960e-02 2.963762029621688665e+00 1.212947604544936490e-02 1.099679837686974526e+00 1.165522747762206324e+00 1.588140148482961034e-01 3.820015388351638563e+00 1.749499876008592025e+02
1.487483090182362355e+00 3.055503613811758057e-02 3.784281983465588084e+00 1.535450542546624129e-02 1.116184641422599544e+00 1.912513447335923988e+00 3.171671903092302958e-01 3.105609349459105495e+00 6.416896096986733937e+02
4.134997521119913033e-01 8.152191356547171166e-04 2.555822427124124108e+00 4.432997082986547821e-02 1.104170087653793209e+00 2.016150112111328774e+00 2.634475686601411848e-01 2.845012011996037149e+00 5.380972470456458723e+02
1.433344641455825963e+00 1.315958348774940757e-02 3.006982101908696858e+00 1.711274450954835408e-02 1.190646222572126600e+00 1.181560042040779246e+00 1.412310946053188243e-01 2.198477234840928496e+00 2.251088310105228061e+02
1.287926542152576292e+00 2.403742219638385115e-03 2.691460724891489242e+00 3.555055352153223963e-02 1.187589984549331179e+00 1.001557457491300207e+00 3.513835667375480032e-01 3.406932414943306231e+00 6.036194112033839474e+02
1.342565062652842478e+00 2.041320007557757485e-02 3.605513450870057479e+00 1.434839866187454308e-02 1.280883288732793668e+00 8.545560973897883272e-01 2.531025926033051987e-01 3.964118821517461644e+00 7.044797900110675073e+02
1.107735032103572825e+00 1.102399576372044623e-02 3.235185951660350945e+00 2.466798761306422325e-02 1.163508135706058377e+00 1.006752677217318537e+00 1.775461069475478271e-01 3.491078735140336509e+00 2.765763301688944580e+02
1.104003596141357679e+00 2.328065537216614331e-03 2.883835685514831049e+00 8.096813365515921623e-02 1.160428287636689593e+00 6.157557806142729406e-01 3.225387832947217426e-01 2.725447299131016798e+00 6.424891429466156296e+02
4.425596729239953397e-01 1.117892150956280349e-03 2.646103757850232441e+00 4.868198163303589371e-02 1.272516476070662428e+00 1.813536883785493714e+00 8.061725082625995076e-02 1.378248120167574697e+00 4.322317421143609408e+02
7.033564782334343901e-01 1.172736667163777613e-02 3.237126102787216464e+00 1.340749554784679588e-02 1.131808777358605855e+00 1.498768429273489744e+00 2.776236944749784774e-01 3.019945518208880131e+00 6.549220943839405891e+02
8.571496338078585797e-01 6.170330254233227264e-03 2.899912106041839799e+00 2.570033786576374213e-02 1.005412930550056982e+00 1.114354236714031554e+00 3.643136232667990027e-01 3.361942864552200039e+00 2.944983651604248962e+02
5.026414035934421154e-01 3.062634399306208167e-03 2.603124940744504734e+00 2.279186040128828444e-02 9.044167277330968924e-01 9.759816898243403038e-01 2.413836861637642939e-01 2.383556798249309328e+00 2.488688306132713706e+02
8.210273815073619863e-01 6.699831579550910359e-04 2.673509172951623825e+00 4.562773398220468929e-02 1.185305471294625379e+00 2.316290583570145500e+00 9.704452794556631123e-02 4.274827231735861766e+00 6.076475431208667715e+02
9.645487077867296311e-01 2.628037585418435684e-03 2.522988632310381618e+00 2.283922281452488781e-02 1.036129037670719955e+00 1.640416162893420848e+00 3.716031160508458941e-01 3.638164690698379555e+00 6.763576758994048532e+02
8.478153015429739092e-01 1.074713291605654611e-02 3.162261747232338660e+00 1.875520280951041563e-02 1.105019393821873530e+00 1.131760739229254353e+00 1.174977542717673684e-01 2.779206743204870378e+00 5.579480389656982879e+02
1.372286129319459924e+00 6.855870737109534020e-03 2.795668445289107851e+00 2.319736848036536500e-02 9.951403810193913957e-01 1.744566635037301472e+00 2.466873525075842233e-01 3.123657688177440939e+00 7.081517260987428699e+02
1.494587802756478068e+00 1.092949105956822139e-02 3.317029875563896724e+00 3.561281519311876309e-02 1.189561878913482085e+00 4.795384034136881413e-01 2.296947534976381267e-01 3.677800773290691438e+00 6.464725198552173424e+02
9.649010913602114048e-01 5.400062373894443796e-03 2.929293832864580338e+00 2.453283574846784262e-02 1.376886431201045369e+00 1.649260677370976369e+00 2.457744376711730738e-01 3.351305897170016923e+00 6.497957979423703136e+02
1.398604722443450576e+00 2.603250373986814789e-02 3.698487940994477530e+00 1.774030145402780839e-02 1.016489846289030385e+00 1.720125099687241921e+00 1.993921800710580228e-01 1.797980422127279043e+00 4.620552142470350532e+02
9.719057590646675848e-01 7.211097449181236123e-03 2.890891663395791511e+00 2.419401188175264797e-02 1.013097035284042269e+00 1.492636038751349759e+00 1.205514030033451173e-01 4.208410786112986024e+00 3.552093433658324102e+02
9.996891147827402513e-02 1.364249250561635997e-03 2.559859045131454458e+00 4.008997357040984533e-02 1.178626930116852600e+00 1.527600028355859951e+00 2.449065562887594583e-01 6.154951503953621561e+00 6.040959138692434180e+02
7.917110819516091080e-01 3.607200527186072217e-03 2.824271498377747491e+00 3.498882125523015280e-02 1.176496782388982254e+00 1.605239866731771770e+00 1.778138055000559326e-01 4.220425580794632481e+00 3.767528740359813355e+02
1.425523983539342954e+00 2.126848962985385463e-02 3.392520319600755840e+00 2.032143985847419468e-02 1.033764894852354344e+00 1.542943686446713425e+00 9.502510823157514497e-02 4.064207756823750017e+00 6.849635608310048838e+02
1.065666792294895249e+00 5.649992470858156667e-03 3.090987837445200448e+00 3.645727626715181829e-02 1.274935590072685976e+00 1.343728662083822911e+00 2.315728705243624286e-01 2.519564755165419889e+00 6.576358503325006950e+02
1.360014224819236617e+00 1.550216807686367708e-02 3.038616903398004609e+00 1.340699548226242065e-02 1.294021138152434691e+00 1.096892435977597557e+00 1.315298828221511118e-01 1.335732039171840135e+00 4.496097479251515665e+02
1.179194820922865317e+00 6.468130764126167609e-03 2.842466693403225442e+00 2.097548087462805522e-02 1.096918970968749685e+00 1.161104531076311952e+00 7.807509119906179407e-02 1.873318301870970926e+00 2.341993338057534402e+02
1.315685275450408254e+00 1.809470206798715480e-02 3.342642336286875349e+00 1.902480746909478854e-02 1.176183730638765468e+00 3.448017145873363276e-01 1.691541619912376448e-01 3.029767679925317481e+00 2.845037552390836595e+02
1.406906319127808835e+00 8.729994665654087008e-03 3.028648783142940282e+00 2.943483249365377516e-02 1.047659329494450509e+00 1.719601227951884637e+00 2.550428510849664376e-01 3.089179264629633437e+00 5.424986723654815250e+02
1.122857725835877840e+00 1.846368640412511877e-02 3.544942816650007877e+00 1.235096690368012000e-02 1.175138874386004062e+00 1.041988530680620695e+00 1.501505310705235352e-01 2.061389270852081790e+00 4.249284303544539512e+02
6.892792539832881538e-02 2.068798382156364010e-03 2.413927219484008901e+00 1.981565658850118969e-02 9.213209448255524903e-01 1.250183938106035342e+00 1.832375965930998774e-01 4.088209522602536339e+00 3.187138755250919075e+02
5.630208048454721226e-01 6.113880392836236119e-03 2.938657465307104033e+00 1.973478774566197677e-02 1.050705882493803367e+00 1.477734231307885615e+00 3.629307545476578301e-01 3.782353557962596646e+00 6.718005235435267650e+02
2.647677695816531007e-01 3.629921547413092215e-03 2.939036926229213087e+00 4.318727530345343318e-02 1.157651664265543223e+00 1.138504855659880022e+00 1.350592802500395762e-01 5.049616537359197466e+00 5.668225619943481206e+02
1.231862496465369494e+00 7.688116224782008158e-03 3.065046189791465370e+00 2.838741283218539774e-02 1.071426001062032229e+00 9.659841233637680435e-01 3.391142335970235844e-01 3.051558637318888323e+00 5.340083081956937576e+02
1.201919094559998458e+00 4.016261001630913423e-03 2.509753695265906526e+00 1.946081147845198783e-02 1.025658616908876164e+00 1.631798967280228441e+00 1.500237408614839285e-01 3.054209385521216458e+00 1.623649597841898924e+02
1.393064679701164099e+00 2.294463019613385973e-02 3.128839997846134757e+00 1.612472651305733862e-02 1.200121060686119456e+00 9.061654365813394119e-01 1.348120985257351134e-01 2.994448683717142234e+00 6.001055526485099563e+02
2.927476903058906510e-01 2.529667963205577998e-03 2.815507528802251525e+00 4.218244618006704999e-02 9.397587786856508307e-01 1.525326911582884692e+00 1.871745105878686588e-01 2.111680921262483412e+00 4.836461926027185996e+02
5.331889434372678593e-01 5.062090229802590144e-03 2.768249738639523727e+00 1.816407782020892231e-02 1.111182114939321508e+00 1.091831824522222272e+00 4.023044950173448320e-01 3.039868953412629526e+00 7.182337269597380782e+02
1.306187464971815704e+00 2.150544842086075589e-02 3.716375044341454714e+00 1.783644338935517701e-02 1.251086836603464869e+00 6.904522896733696902e-01 1.611820566729872672e-01 1.235818529975786895e+00 5.520523699385696546e+02
1.491792550559779551e+00 3.327019164362534503e-02 3.256834254637801074e+00 1.073530496941776761e-02 1.031350008616663816e+00 1.337330775720861453e+00 1.889662942868657602e-01 2.770870951273558536e+00 2.924955598714967095e+02
1.399821408083322005e+00 1.067849753052310148e-02 2.995294813723605287e+00 1.998847200086376757e-02 1.161347564699449997e+00 1.458007025412402458e+00 2.051655454288401903e-01 4.065351555831925978e+00 3.284178539251231541e+02
7.637351138863783806e-01 3.439261637585306914e-03 2.677596265829867317e+00 2.572621225710127607e-02 9.535718313919082645e-01 8.961149893755286922e-01 2.299221814005828479e-01 2.965778159780609879e+00 4.551210673414856274e+02
1.197708287464790189e+00 2.615427639615726038e-02 3.563444505240418447e+00 8.414010708445938611e-03 1.255063531039313451e+00 9.252047361891193589e-01 2.394439134061860652e-01 2.259113052819889500e+00 2.735538062705497850e+02
1.188564394875536223e+00 2.312761381246161013e-02 3.377146887232261196e+00 1.165235015558418845e-02 1.131860576934361484e+00 1.351198656474749127e+00 1.045439755665513448e-01 1.744506121664444853e+00 2.503965928353272261e+02
9.900001437434049478e-01 7.663010986543468926e-03 3.060858711969636659e+00 1.547870772155205375e-02 1.138151240370992801e+00 8.911510652877693284e-01 1.352130387433633785e-01 2.207715250083186920e+00 2.709960293116185426e+02
9.999922289666153263e-01 3.679939330459769051e-03 2.715886448648611839e+00 3.546283000478499953e-02 1.005019969762709575e+00 1.215115807061456721e+00 1.192952710894182311e-01 1.440548250778284523e+00 1.504770328099321830e+02
8.997785421889410440e-01 9.136775763285920338e-03 3.006981643940551230e+00 1.664014609611205384e-02 1.280734905081276853e+00 1.372145516088010719e+00 1.269124975273874245e-01 2.678578415466859486e+00 5.907127543414013644e+02
1.422990885448797371e+00 1.698741778979132380e-02 3.242189317815492799e+00 1.607905195296644232e-02 1.271541352314160767e+00 1.666755442566753453e+00 1.179245915190920285e-01 3.189836050280595803e+00 1.574814703279191122e+02
1.366032859399994859e+00 1.375602816398455858e-02 3.050500884894953302e+00 1.927171701674789545e-02 1.079949677925511109e+00 1.976758247012852188e+00 2.603197080856976542e-01 3.262162588734903501e+00 3.026987779815019053e+02
1.494300528376542037e+00 2.091557538617064629e-02 3.836402569113464445e+00 2.250721301394350074e-02 1.233764142471641456e+00 6.293840030983324230e-01 2.722687664830041876e-01 2.032384852168494849e+00 7.165713181657627047e+02
1.242006138213944677e+00 8.157389420038676717e-03 3.133872518579035038e+00 3.778562744952282393e-02 1.234666888946363450e+00 7.940959555306221773e-01 3.425520323157056901e-01 3.081629070484217969e+00 6.740309216015829179e+02
1.455837320626204301e+00 1.737882005534192864e-02 3.528500414271920071e+00 2.687295970749062693e-02 1.215592928625267355e+00 1.642187215538172040e+00 4.354973415214653532e-01 2.922809636845029591e+00 7.008692224254476741e+02
1.091256405845403066e+00 1.214556885718270744e-02 3.005136609676256398e+00 1.463506059593296278e-02 1.192436349205850510e+00 9.750222154747503200e-01 3.367209939456933809e-01 3.337528289635018908e+00 6.918622161807810471e+02
2.268218149960535834e-01 9.439091477399599601e-04 2.552867350859529871e+00 3.743684641344378200e-02 1.214464762297511546e+00 1.960897409921707357e+00 2.968775028669655702e-01 5.304522735484848539e+00 3.995047665923889326e+02
5.373331788918389584e-01 1.081290635407472847e-02 3.385542430920854606e+00 1.794346823817853653e-02 1.104764313563542988e+00 1.243693016023323494e+00 8.835994852481093842e-02 4.647138341999066391e+00 3.588237797680342851e+02
1.159697275019735407e+00 1.149667384336430960e-02 3.386390571970671726e+00 3.128363510942981651e-02 1.116020475894362152e+00 1.451224976365437680e+00 1.056215329322877927e-01 3.187049596320533418e+00 3.315762529229654092e+02
8.625929466104877985e-01 1.759088803281005312e-03 2.504449378096198053e+00 2.692773042125271368e-02 1.135392356236968325e+00 9.968080867380877397e-01 1.513967824890843916e-01 2.121029546241407271e+00 6.199548706000002767e+02
1.243458374095026686e+00 1.317455615182423594e-02 3.219008796547593754e+00 1.571590842287683143e-02 1.177024929045435764e+00 1.785043615640686143e+00 2.345828104867692665e-01 3.012685174921830633e+00 6.025861674462473729e+02
9.600026808956180213e-01 2.799837512499943749e-04 2.566712374878604042e+00 4.631071091019071939e-02 1.204968200259840749e+00 1.112694086224099710e+00 2.843549484520792037e-01 5.014174428400045791e+00 3.877659763148337788e+02
1.437018031620673320e+00 2.529517457594742877e-02 3.579028746377171721e+00 1.885497891167214196e-02 1.229960455737639791e+00 1.249775540167428867e+00 1.394612218347413002e-01 5.832714880355264420e+00 5.165294362171928242e+02
9.238051925203332182e-01 1.762527053113788905e-02 3.227910933815573369e+00 9.905003847837507563e-03 1.289209196672999935e+00 1.284475236483900717e+00 3.091346480515363981e-01 3.099769668670370404e+00 6.533421877247972134e+02
6.759643250427919137e-01 3.632659915754102536e-04 2.650681946530181410e+00 5.423672286657391095e-02 1.236185742996431580e+00 -5.320714091915315080e-01 5.744153200474099163e-01 5.170593166045685862e+00 5.860747306953314819e+02
1.067286530858939209e+00 1.368998539479859312e-02 3.319019631622790456e+00 1.756960988602375082e-02 1.175488836537080584e+00 1.514206847440047188e+00 2.387754667565966382e-01 3.007289970902657483e+00 5.754999207931181218e+02
1.107735032103572825e+00 1.102399576372044623e-02 3.235185951660350945e+00 2.466798761306422325e-02 1.163508135706058377e+00 1.006752677217318537e+00 1.775461069475478271e-01 3.491078735140336509e+00 2.765763301688944580e+02
1.329641415705461016e+00 4.800000654755720575e-03 2.800095547463724799e+00 3.140820942680926792e-02 1.122065150903817088e+00 2.103139131567116848e+00 2.678996332907439548e-01 4.049285348702015064e+00 5.592388745367829870e+02
9.821739008521017666e-01 9.423321151988043806e-03 2.517081442865102048e+00 1.019524047866430388e-02 9.566056268741762736e-01 1.602862672413142064e+00 2.152738402589959299e-01 3.106289169107440795e+00 2.881750740212981441e+02
