α₁ f₁ α₂ variance ν μ c
1.046451161854065948e+00 2.238694809000648864e-03 2.805384240269402696e+00 3.398107502524239792e-02 1.123596974226596101e+00 -1.683808103645548782e-01 7.751553896193911334e-06
2.223743497097873667e-01 2.065893572475802509e-03 2.570541980587154995e+00 1.636120208072340890e-02 1.120894314336548181e+00 3.141352820899797615e-01 1.209656054076086931e-05
7.677219507197130532e-02 3.802129711010041220e-03 2.725090656668299971e+00 1.793774597878312199e-02 1.157836298426510702e+00 3.016178904568699304e-01 1.294730280438865881e-04
4.373806415648544554e-01 7.020488151163429939e-03 3.236521345167690633e+00 2.128227157217112489e-02 1.163964807354129105e+00 2.012107311216256578e-01 1.465942638326702616e-06
8.440309902063347636e-01 2.001943601415727501e-03 2.408589492010212663e+00 1.065349910725867447e-02 9.906910565851361206e-01 2.168981521184367156e-01 2.672242224628679155e-06
9.371688377712861229e-01 9.810347662501580149e-03 2.993232289089834630e+00 1.072141895749425741e-02 1.009820370395732470e+00 4.409397558124306116e-02 9.867584179737594251e-06
5.362566336192589045e-01 1.296935694058566407e-03 2.551247665658062047e+00 2.351928591567066518e-02 1.127159420955451630e+00 4.088790355091481699e-01 1.509009377605256266e-03
1.022156195858628269e+00 6.831018085757476106e-03 2.789614324749080332e+00 1.245579510354300271e-02 1.185763863288507691e+00 1.559127026449097231e-01 1.703420135584486988e-06
1.099244562595779851e+00 1.975121348523786735e-02 3.713208206087876828e+00 1.051820109337098762e-02 1.260270793026338598e+00 4.277262708971568683e-02 7.593521341709222328e-05
1.138545278955662710e+00 6.036524634107033084e-03 2.886195111918493872e+00 1.815824164880860264e-02 1.159541442071138739e+00 3.542854834161094368e-01 1.110368564800533414e-03
9.405799310284921333e-01 7.300989169162061011e-03 2.828129226538446339e+00 1.090851101243959717e-02 1.205457995823367767e+00 1.256331806964724462e-01 2.169006726848277545e-03
1.125730140162217285e+00 1.224622665209711136e-02 3.124383298646887575e+00 1.162317763214641697e-02 1.241407184977578515e+00 5.194020892584146898e-01 1.005109849245367702e-04
8.149126929131098596e-01 3.780287177156389181e-03 2.719526061855730426e+00 1.920929205616707380e-02 1.011586808041660568e+00 1.263360478315915802e-01 8.514665045639989763e-05
8.326200239108311196e-01 5.177292575373231703e-03 2.794800779625121301e+00 1.456132576213470947e-02 1.150695975789369552e+00 3.073783278606617708e-02 1.701098290927311391e-06
9.860210385168775016e-01 1.460305731134691485e-03 2.676682857391122994e+00 3.245979141763783576e-02 9.952714740792080184e-01 -8.678680051118113914e-01 3.051320106813330561e-06
1.114955316502978189e+00 7.856091986773953290e-03 2.623008261907698646e+00 9.082146643350268167e-03 1.171116923897860262e+00 -1.812053097775006560e-01 1.702355367430388009e-05
9.680631414285191250e-01 1.008699623227505768e-02 3.090553899975320817e+00 1.153070969472018252e-02 1.278880851760026749e+00 2.840904024141144846e-01 1.143202140891272752e-04
8.758993995739776661e-01 8.805143521084139030e-03 3.166466928371082901e+00 1.565622339038055810e-02 1.255957735206163051e+00 4.600566569303231601e-01 7.540908864606502579e-05
5.592512876216011453e-01 4.202422852174243426e-03 2.802323549629077704e+00 2.217084963567599390e-02 9.631478565846970374e-01 -1.258690743469073059e-01 1.400936162167307745e-05
1.043628903276106135e+00 1.668248226387539571e-03 2.808175533946608571e+00 3.493286027771420194e-02 1.407958101673681073e+00 -3.008889051343009990e-01 2.640652037324620126e-04
7.232766425507958230e-01 2.604750310972932161e-03 2.711679813722545518e+00 2.139284666088690778e-02 1.316635048132717589e+00 1.907065066655295738e-01 5.773192184697311904e-06
1.514749883643848327e-01 1.606632850402204150e-03 2.784529774096337285e+00 4.234290661431510533e-02 1.215069126177618530e+00 7.875620672370349240e-01 1.099645779267823643e-04
6.097496937968668873e-02 2.325870682309859067e-03 2.745924633407786253e+00 2.419915011499730248e-02 1.079874466278197387e+00 2.165060976104468127e-01 1.429807877569735475e-04
5.261593048977522002e-01 6.316856198523465062e-03 2.770474279457404432e+00 9.321262876163700917e-03 1.167724895573511557e+00 1.281087033095033023e-01 4.375105610201374953e-06
1.006143666415227678e+00 9.791927194357454359e-03 2.891255442291568833e+00 9.919313627083620188e-03 1.060915073368841277e+00 1.004468056704435619e-01 1.382573265662400951e-05
2.636227269638274362e-01 7.532397688139825858e-04 2.579759311173065672e+00 2.816732583735699624e-02 1.065185284430174351e+00 4.891437436401039340e-01 1.290367249925769547e-05
5.654821161144678587e-01 2.823011444048331361e-03 2.570265230156306480e+00 1.268738104946005515e-02 1.040786498883708111e+00 2.278253258138802639e-01 5.554405283289892627e-05
1.280967121936310571e-01 3.577421277976597803e-03 2.738256151365225044e+00 1.526976202888214243e-02 1.234103202820808765e+00 2.125954622458115506e-01 3.228210591624600784e-04
1.231801047634571766e+00 3.662553648061333579e-03 2.913461784780179364e+00 3.377109070286359732e-02 1.191176853029480620e+00 7.202594940083100195e-01 2.381851841568977565e-05
2.223021161225427478e-01 1.872503931860007315e-03 2.549371487445389217e+00 1.864961416036769321e-02 1.185497796019754135e+00 4.011806009125079009e-01 1.624963235751564336e-06
4.584365948377494560e-01 1.851644134410335239e-03 2.622529753138566733e+00 2.167065715229202563e-02 1.050736637490853775e+00 -6.662848303850082976e-02 4.431352816492276135e-05
6.734175044231639484e-01 5.927207524924796647e-03 3.045159380042615549e+00 1.415593808401959322e-02 1.292060479310763066e+00 -6.219041598921837277e-03 4.266165754493986858e-04
1.121574752663723418e+00 3.348421764005672392e-03 2.719234757767082122e+00 2.261825172034715933e-02 1.089644303664935698e+00 2.519858078289092806e-01 1.558158541749186268e-05
1.004496027687987514e+00 6.174174657107544748e-03 3.015582131589075843e+00 1.683763487547726076e-02 1.059837379766738863e+00 4.757604920566406159e-01 3.842718118750051200e-03
6.322696320871166176e-01 4.744384591005777990e-04 2.545842968672105577e+00 2.483090212201792893e-02 1.051030865777026202e+00 -1.968776303215136192e-01 4.901717967161162235e-05
9.644161951918561737e-01 1.003122765620851481e-02 3.022406018277645323e+00 9.464091007969471434e-03 1.243821327878049887e+00 1.730638506682719568e-01 3.408458150320512690e-05
1.198037551030477044e+00 1.319640914883264161e-03 2.517286456776080428e+00 1.979628120528430582e-02 1.041047315168881937e+00 4.512307955028023176e-01 1.197630729534881357e-06
2.273549030706376040e-01 2.834674478631976201e-03 2.658891583997640584e+00 1.547179522810080386e-02 1.283768462931712095e+00 -1.224797651953840605e-02 2.419455296367818784e-03
1.090516740904550197e+00 8.013578132729347195e-04 2.444387076152127136e+00 1.687917913752560659e-02 1.160864161731768096e+00 2.061324575555176786e-01 4.386876669434127519e-06
7.963369887878810616e-01 2.432513723318105361e-03 2.862979527382559564e+00 3.141269868019964939e-02 1.239772078763528462e+00 5.917266343810467788e-01 2.529913383562373619e-06
1.553257383543855952e-01 6.082128152717105034e-04 2.674673100723359731e+00 3.052874519261572842e-02 9.501534967098176354e-01 6.976283684784572170e-01 5.181992711661828545e-05
8.822460210785975088e-01 4.802175641822749134e-03 2.895587833818357382e+00 2.044716039304479357e-02 1.233239921015160112e+00 2.405207176564477523e-01 1.188063752034250383e-04
8.630477911488700915e-01 7.734577551501340548e-03 2.579577838051934968e+00 7.537873713154894136e-03 1.138288084208315398e+00 2.236650225596162056e-01 1.083569126783585005e-06
4.453699888513862892e-01 4.387037315475604072e-04 2.414592462316458299e+00 1.675378168211644897e-02 9.548846658292875489e-01 2.806454530673938019e-01 1.610184077630121364e-06
5.401358480425095809e-01 4.712087276118629917e-03 2.934741260594345036e+00 1.867884670699862873e-02 1.035171295203734187e+00 3.854669674893558273e-01 4.058348543299919410e-04
2.022063633930981652e-01 8.706674318964835197e-04 2.380008218404128684e+00 1.751850653043513992e-02 1.150462443983317762e+00 3.246695219061620508e-01 2.589748068965482715e-06
7.719025091355956603e-01 3.536913013850919579e-04 2.636625522265676036e+00 2.563996398457434392e-02 1.372597956114421258e+00 3.168922647435717388e-01 1.922832300390005592e-04
9.215337718318962201e-01 1.037688687689410343e-03 2.496798649139147841e+00 2.025387193305142400e-02 1.167060320141600993e+00 9.188623917162896948e-01 1.450200332106296307e-04
3.853466542997320277e-01 4.335660689038257735e-03 2.930619524035905421e+00 1.475183145462469723e-02 1.313299074066668792e+00 2.331578956010771364e-05 2.920098026016595535e-05
5.801308292904319153e-01 3.168624480359686583e-03 2.612087265245433887e+00 1.553937711032567399e-02 1.023640891324890001e+00 4.823245588282500940e-01 2.915594245537134367e-06
1.169013504617884891e+00 1.407041957391863725e-02 3.153868361636866791e+00 9.496710196269641385e-03 1.121914227620501192e+00 6.092778823861572102e-02 1.147746580592670842e-05
1.042881610278930893e+00 1.951189615964895934e-03 2.651201310876579953e+00 2.555239433325195639e-02 9.436865125098016227e-01 -4.751440614851839550e-01 3.166717971092181929e-06
1.249015265943378861e+00 1.951857018285976797e-02 3.150651621724899876e+00 1.062306920365578729e-02 9.680810013766303346e-01 3.924677783471768877e-01 6.612885339590324476e-06
1.523679921026990791e-01 6.411242593671814555e-04 2.634163372465255115e+00 2.974326801069830661e-02 1.220098329037823781e+00 4.897578867727140350e-01 1.263529138034307464e-06
1.164199876343646078e+00 2.882596805331626762e-03 2.495664288856015656e+00 1.587800822927249583e-02 1.178426842181623746e+00 7.522968100902360788e-03 1.922163064198904690e-05
1.175309718299845319e+00 4.062577763833567952e-03 2.706605930458958031e+00 1.505651122500445936e-02 1.005895700480665678e+00 4.374723871816885712e-01 2.382413423784577160e-05
5.191556402961094996e-01 1.712299508732144761e-03 2.341555323313045722e+00 1.421454638963212322e-02 9.390367975923460397e-01 5.884682806961497592e-01 8.960223312863933181e-05
7.952544684685012299e-01 5.900534190479390755e-03 3.198299473642097546e+00 2.716897949524203770e-02 1.206957224562396513e+00 7.341005700696756620e-02 4.567453803209736669e-05
8.443406906725792194e-01 7.470612720758544600e-03 2.932795150502412795e+00 1.337380700043453580e-02 1.145854976601998310e+00 3.120620606156906951e-01 4.573343198923662439e-06
6.770543482167735716e-01 6.501295611039064649e-03 2.945526134923934780e+00 1.426613661018393334e-02 1.144212926650013840e+00 -4.417931448998047017e-03 1.129045521020492337e-03
2.835714022658937239e-01 5.067972569796873328e-04 2.495316065662518845e+00 2.256826342744445296e-02 1.004456756392293704e+00 4.768197126126189067e-01 1.128634026920437095e-06
1.068189720928485187e+00 5.494762935321367489e-03 3.035656333337501067e+00 2.817040181378881528e-02 1.095267160463231804e+00 9.097789096489450333e-02 2.036051660069645357e-04
1.221720780964191011e+00 1.593672315468008110e-02 3.225144230131366641e+00 1.279654149604946174e-02 1.013101142659605713e+00 3.771756068729044120e-01 1.027364782648228572e-03
9.911348577180102426e-01 1.066716783741429413e-02 3.456481977544263007e+00 2.464852014603921559e-02 1.314838844677393315e+00 -1.271293847286936729e-01 1.435529120261932219e-05
9.025243472551318646e-01 1.640648554997345366e-03 2.574957083039026262e+00 2.200041951677910237e-02 1.125973813425407366e+00 7.716067654776795903e-01 1.022934333962999482e-03
3.012835507820060821e-01 4.093785113929109378e-04 2.529053649911433332e+00 2.532581945044458036e-02 1.009176413946484718e+00 2.288404208009507945e-01 2.798538047214266396e-04
3.803392084362943182e-01 1.657740225207439064e-03 2.854220966003929494e+00 4.274298359242809098e-02 1.170889629579169311e+00 2.341063967471987972e-01 2.162322372778622542e-05
4.902851987294569724e-01 5.607343464768235058e-03 2.728261861827609547e+00 1.276794322895734822e-02 1.053301034088532484e+00 1.829063599398843554e-01 4.398789939079463715e-06
1.181278010280581769e+00 1.197016761310343291e-02 3.250866226717882945e+00 1.376430495659940363e-02 1.220575210815689537e+00 6.451315961313104363e-01 1.240484836697435991e-06
1.056431860930007183e+00 9.662477122766041301e-03 3.174784245090362944e+00 1.281522004995040535e-02 1.264627885884533676e+00 1.564292584532637198e-01 1.941727018111903834e-05
4.953510113385374281e-01 6.972214545705526789e-04 2.674324282169301181e+00 3.957629714218497546e-02 1.093254529549837706e+00 9.714614878871676851e-01 8.154206501324058598e-05
7.665076858216097744e-01 6.026664458457512558e-03 3.068964574379332788e+00 2.320265664377651332e-02 1.091796634845211056e+00 6.258089795310711745e-02 2.674320066297847850e-04
2.891687078944507050e-01 2.635011993437390548e-03 2.825738072458952477e+00 3.390959555810414694e-02 1.224677893747498691e+00 2.379950523830878795e-01 4.850908196591762855e-04
6.468202639724303094e-01 4.226433920157340006e-03 2.942342500720745768e+00 2.568588759685139569e-02 9.740348258826946326e-01 4.078741235487448602e-02 3.759121459978513971e-05
1.219158042493041494e+00 7.734682621180637846e-03 2.908458694009344647e+00 1.461461134497896337e-02 1.184755629334618643e+00 3.134565594194078653e-01 6.503483345430388076e-04
5.883107044524769069e-01 4.480720097385881145e-03 2.878208126486290652e+00 1.870010994739505078e-02 1.107901281478275379e+00 -7.646082472345866465e-02 1.314434436163999773e-05
1.942160469875486295e-01 3.174177865830418027e-03 2.611882951751269832e+00 1.316642738543045456e-02 1.065054339756371204e+00 3.527194224487678609e-02 2.724345572983772908e-06
1.060917682357217062e+00 6.202853677261588317e-03 2.590208103338955237e+00 1.239916484245400137e-02 9.620394995486172274e-01 1.860355251473583271e-02 1.035914054634646202e-04
8.011467580549347378e-01 6.609612200647521120e-03 2.867713754805408577e+00 1.207700956481533132e-02 1.102342883950706565e+00 2.899015297635539889e-01 5.387439087913548211e-06
9.909543500568360752e-01 9.336966047165056945e-03 2.803657512132797347e+00 1.039488012628109886e-02 1.062418245083727397e+00 1.801588141893689654e-02 2.946854667253055813e-03
7.217845363174789641e-01 5.701122017971213367e-03 2.767193608255639869e+00 1.180357054955133433e-02 1.096341571316126862e+00 2.209887039428333200e-01 1.107571117741330369e-06
1.045498363497767702e+00 1.313575510881045960e-02 2.919045909139104999e+00 9.034481389463484488e-03 9.643430543499850183e-01 5.794729562511219401e-02 6.490946477332977027e-06
1.239288828647273855e+00 8.992792979897490943e-04 2.636503753315987630e+00 2.879715826216676031e-02 1.102313599568998104e+00 1.732488318093367674e+00 2.236505002129668286e-06
1.074324633351428693e+00 4.173254447611303430e-03 2.819936912243224292e+00 2.020245677051979438e-02 1.097538184122333282e+00 3.891626027645050945e-01 7.785934299176188228e-06
9.873996561255309334e-01 1.150275590966151965e-03 2.857213567428613654e+00 6.098090759651329795e-02 1.172343607732631687e+00 1.547097466157278389e-01 4.109729800276395649e-06
4.944177865719987519e-01 2.621265812974577208e-03 2.709536710990430031e+00 2.065804030606813169e-02 1.171169528325623821e+00 1.366452082760480358e-01 3.059081809296021542e-06
2.775727898075494027e-01 5.761570222995417634e-04 2.692175903958018868e+00 3.968945668688498435e-02 1.168388402799751535e+00 4.966004287078925605e-01 2.471137077155427148e-05
1.088977776391643504e+00 6.304838447886183979e-03 2.967683881148628355e+00 1.627574850817653865e-02 1.108253315583965559e+00 -8.400443967520143662e-02 2.862564901076171948e-06
2.200367743182177205e-02 4.624335668087529235e-04 2.669984247238601505e+00 3.610710999886925648e-02 1.049210263823660227e+00 1.617132359240787687e-01 3.861326324464604322e-06
5.696640021636800721e-01 1.483685650956938521e-03 2.521058335722283772e+00 2.075589566288516333e-02 1.296657420039470932e+00 3.399528034199846283e-01 1.226893490392875347e-04
7.120820988474051427e-01 2.075306094760821438e-03 2.845404573388056857e+00 4.357823586780825570e-02 1.123395399533020589e+00 6.214148905651628585e-01 6.770110053367627565e-04
3.979940652725882932e-01 3.431100282855909780e-04 2.473464925718056762e+00 2.197330978624597447e-02 1.045923040728585107e+00 1.339434627133871680e-01 4.701557139861286974e-05
3.682252004771258691e-01 2.725061501019900023e-03 2.728051098343228009e+00 1.941514235997295057e-02 1.099251212846817705e+00 3.699823651214007025e-01 1.367751090226876104e-04
