α₁ f₁ α₂ variance ν μ c
7.747502853248132704e-01 5.766371358327666320e-03 3.219556100441535840e+00 1.094197916738081089e-01 1.159226026251360953e+00 1.886583984710800133e-01 2.252227941699319123e-06
6.155630310650307413e-01 2.119929876250962845e-03 2.588192793142479520e+00 1.476268509026372466e-01 7.291518111283720183e-01 1.273289110093943910e-01 2.256690174908218017e-06
1.194962426492781615e+00 5.952745652727651181e-03 2.901040346641744705e+00 2.543863873687267629e-01 1.057627145529002499e+00 -2.059172626061145372e-02 2.111434847933583298e-03
2.512373365288694260e-01 2.759644683222004478e-03 2.586515242644748636e+00 6.014307304346518807e-02 9.174010556704538244e-01 2.680619575457159343e-01 5.647496769627756278e-05
8.603957520141031212e-01 8.016192402553167992e-03 2.738405950721188198e+00 4.523025217976259921e-02 9.527219326885075779e-01 2.261968346608089209e-01 2.328473448637020080e-06
1.102963427066039337e+00 7.218264624203138240e-03 2.898493464789024365e+00 1.325414297700280297e-01 9.716063730806286936e-01 6.203293018318019048e-01 1.299114736971325617e-05
9.850790054346204583e-01 5.107487111576089478e-03 2.992061963589396800e+00 1.953246667798994030e-01 1.061749268001061619e+00 6.488076608377435495e-01 4.303490290093557179e-05
5.658711135908878198e-01 2.831046646854995172e-03 2.590752095186613868e+00 1.116410841377672852e-01 1.114268417928119703e+00 -7.919086687454446327e-03 3.064107713097755168e-06
1.207993022134370875e+00 9.398346546292785444e-03 2.790845162955402969e+00 1.401691609701451180e-01 1.014931785260172248e+00 2.632348804050081981e-01 3.791382240548864507e-03
8.106110473735588240e-01 3.950308913167241073e-03 2.888967948880410752e+00 1.671239618149108486e-01 1.234015409993561851e+00 5.010761506731514769e-02 4.043837610402209351e-05
1.157392523478439683e+00 6.523739282006306948e-03 3.260365087615367585e+00 2.349346568485841946e-01 1.330553922464174921e+00 1.487898210843682789e-01 2.876796610279496219e-06
8.786474850638327228e-01 1.709498201562774334e-03 2.775768516108872763e+00 5.203010514011612297e-01 1.119188955499497817e+00 4.422579897415982453e-01 1.515228711002957818e-04
4.506003062661359526e-01 2.584860176907172093e-03 2.776883654516444366e+00 1.297809030008921782e-01 9.401522933449977248e-01 1.927675142821297372e-01 9.919012241822292876e-06
2.685397490926974551e-01 2.405357180576177603e-03 2.839397474579270497e+00 1.877841167527365407e-01 9.580340056113513247e-01 -5.971207878980522299e-02 2.491849779705879669e-05
1.228373141804128599e+00 1.971582357361097507e-02 3.575283428382339146e+00 8.229281911821549611e-02 1.162898822739571791e+00 2.845138204536235560e-01 3.994320036808455578e-03
9.862886125934602344e-01 1.171878944244490219e-02 3.699091306061555784e+00 8.947457940812449106e-02 1.027689373619140811e+00 -1.433772017471729998e-01 2.172949133764672436e-05
9.442369582456213717e-01 9.568332438733794659e-03 3.689392342422673998e+00 1.504967448495933557e-01 1.249570570586381102e+00 1.185613544042686263e-01 1.896946073017459966e-03
1.168658796980757808e+00 8.548604131240929160e-03 3.186043588899114987e+00 1.723357944710226797e-01 1.276687389809598283e+00 2.633248781042697440e-01 1.685619544351527995e-05
5.780791694498715882e-01 7.642493292000175978e-03 3.078722092747581573e+00 5.491553670783817093e-02 9.821430697392350417e-01 1.178071470337882787e-01 4.876544628414581294e-05
4.570519944868786655e-01 5.275840898724327988e-03 3.109328113403559524e+00 8.384316988603304766e-02 8.693566604390891017e-01 1.216187034279506418e-01 8.051305487040825992e-03
7.181415537943189875e-01 6.799862915965089634e-03 3.088758611302061308e+00 7.100358240615683991e-02 1.038017231000607499e+00 -1.365470215419880562e-01 1.429554472031599769e-04
6.477375745914920602e-01 5.437815825774843827e-03 2.737736942719224853e+00 4.733180821708108527e-02 8.973029564531699309e-01 8.717804027285505630e-02 8.301778681726282400e-06
8.010533180756350680e-01 2.154659518451297259e-03 2.647094741203488866e+00 1.512122709191129621e-01 1.009670501748835658e+00 6.590629030071140648e-02 5.531704767274196570e-04
1.780686966153952056e-02 1.634079521688736134e-03 2.243456770960529756e+00 4.704844508344182413e-02 8.040723028124814320e-01 2.357789612225255904e-01 1.355603320546550089e-06
1.080535030674795838e+00 1.191896138783496949e-02 3.506789288920376890e+00 8.848098399954587578e-02 1.106246396027399381e+00 1.425773588592832708e-01 4.178862321041630751e-06
7.114862603497389415e-01 7.039518533029263773e-03 3.409332089697993062e+00 1.174265741149413816e-01 1.106854775359346732e+00 1.993567721191709941e-01 1.149418337391203008e-03
7.775752718581205869e-01 7.633383398671582387e-03 3.061127349264148201e+00 5.993530639279742722e-02 1.120609829813558722e+00 2.810475303673179992e-01 1.134247750413494247e-06
1.108564529675308608e+00 4.116748760511405522e-03 2.770422457587759624e+00 1.936900336881322571e-01 1.146543338727660233e+00 -7.736153569268272578e-02 1.663165732535675295e-06
6.766425991669983153e-01 7.249716695163111770e-03 3.073696446459273535e+00 5.807959027390548201e-02 9.855195934723121054e-01 1.447740207166837434e-01 1.188574656722924923e-03
3.369760819577299893e-01 4.368535428818470963e-03 2.785035464400164695e+00 7.104089613686742632e-02 1.048141884497715726e+00 2.850500073790052102e-02 3.138551664235292912e-03
1.224863114191525382e+00 1.383273861103924071e-02 3.157575080840433479e+00 1.034864190423914754e-01 1.093591384171209491e+00 -9.752364391908358021e-02 1.266114778867569419e-05
1.854000384320930728e-02 4.671939700709165123e-03 3.105807085603676576e+00 6.004578866227083811e-02 9.318559647076796182e-01 1.684388746877051868e-01 4.269449237083843690e-04
1.193742239812791928e+00 1.688063838207132933e-02 3.501295089643202019e+00 9.955467959597562311e-02 8.991248564749362293e-01 -1.069303782348138832e-01 1.196524824338500426e-04
6.699455298583517626e-01 2.213600347447025173e-03 2.550890416879854072e+00 1.350807330564798847e-01 1.084330078711310597e+00 4.050592745657283222e-01 3.039039988608206334e-06
3.424373175240650324e-01 4.635018869872801692e-03 2.877654735976103328e+00 4.376979079480036033e-02 1.098332500800805356e+00 2.093830819975829871e-01 1.426983199130662238e-05
1.219064632323185959e+00 4.184052233407305373e-03 2.805002225764706481e+00 3.290560017155712003e-01 8.615035921804272689e-01 -3.450661364078284610e-01 1.099251618326207045e-06
1.228343593474907181e+00 1.254250023374798260e-02 2.961892515644509949e+00 8.300605256026015455e-02 9.812176874325343467e-01 2.054587292102877383e-02 4.798802888608452027e-03
1.033873320406783147e+00 1.044965981240930826e-02 3.291634394995294866e+00 1.193335059258046893e-01 9.849103416320761362e-01 1.372461605699817899e-01 5.710150107365617907e-03
9.375250243910153714e-01 6.012756225301220565e-03 3.337934900933310800e+00 2.293627452523370747e-01 1.384772911720326238e+00 4.971990408355969615e-01 5.190541446674088247e-04
1.145300764319158837e+00 2.024705405190554280e-02 3.789650307979661292e+00 7.173537135876557891e-02 1.314363056001221386e+00 -4.445799616325413206e-02 1.037751785019600491e-02
6.620535003432925780e-01 2.042564797226760921e-03 2.796739306239123479e+00 3.836245406877106801e-01 8.468283599718225974e-01 1.050850240484867415e-01 3.896472774618336515e-05
9.152196249842552422e-01 3.585532085009978439e-03 2.691448569451032391e+00 1.573300560368658396e-01 1.031174007235252432e+00 5.635322485013065652e-01 2.248530035769205812e-06
7.039656106921832190e-01 4.005407221393397429e-03 2.766569664540925899e+00 9.970643558089256620e-02 1.008399814300946939e+00 7.167842908874693109e-01 1.100391359194158096e-05
6.729144562339305358e-01 1.105976151396961989e-02 3.483954457491197143e+00 5.201868059968552810e-02 1.122269829454357604e+00 4.371121311308927559e-01 1.395069593732816013e-05
1.644312383290111312e-01 3.275358366072739311e-03 2.773410069326191163e+00 6.168784392347848727e-02 1.081649328650083675e+00 1.590836875536708050e-01 1.168434508891951034e-05
9.268015860265945705e-01 1.396882045991860131e-02 3.298987794335874746e+00 3.910988403534295527e-02 1.112006238518702395e+00 1.272559747426454668e-01 1.337909891308965348e-06
1.057894356205652198e+00 2.014366417077366814e-02 3.597845396463209777e+00 7.707912276683392960e-02 1.097320593370715303e+00 2.285464768120769874e-01 2.094256956812221373e-04
1.137462143587026020e+00 1.844615150263041389e-02 3.366827885462213565e+00 9.994348846063383363e-02 1.019457108811177015e+00 2.048425925621375210e-01 5.204018853114276765e-05
6.164267319963484537e-01 5.125041017248520639e-03 3.157711602271880746e+00 9.519803536029670943e-02 1.348384572169412543e+00 -8.901445507330574269e-02 1.664203921301922925e-05
3.857080578055752107e-01 4.615196547438180086e-03 3.039314005434989863e+00 7.551599889019805500e-02 1.220888207849607277e+00 6.049690970641713461e-02 4.942417080723046399e-06
9.255065419563263118e-01 1.333866698835910712e-02 3.875191399842612849e+00 8.696995453184411251e-02 1.036830948991090295e+00 3.074598930203268354e-01 6.526289805200654638e-03
8.147916194313707949e-01 4.045699194712548859e-03 2.669688704399594048e+00 8.154516906828916667e-02 1.265034917538767179e+00 3.053673285935321613e-01 5.341373952818240359e-05
8.700864891772974730e-01 5.226993686350715068e-03 3.116896890365149719e+00 1.558382769937666779e-01 1.124912491253840852e+00 6.194216121971904965e-01 4.084722402108548439e-04
2.712627065502982160e-01 2.673220118972338515e-03 3.041321421568129679e+00 2.266772417896095460e-01 1.022707248138603697e+00 1.698802651869939229e-01 4.610129438980938244e-06
1.188639535305454409e+00 9.742455809503731967e-03 2.827851393121143531e+00 8.225542358303078450e-02 1.104474829934619207e+00 3.369282694840792791e-01 1.885201680106435285e-05
1.146850802867731112e+00 1.677531125352189553e-02 3.714179848029607989e+00 8.493561233833230029e-02 1.248798133942317312e+00 2.131696731181492166e-01 2.246500031188697311e-05
6.931040526646812250e-01 5.321151165823300930e-03 2.595131832639602010e+00 4.236643496302983786e-02 7.780727206632387372e-01 2.618565498800755065e-01 1.616505889511573784e-06
8.967287307353434267e-01 1.072860990640557392e-02 3.341013941435798884e+00 7.458357993940702146e-02 1.015437741886137557e+00 4.876404466598294185e-02 6.742765567223904881e-06
9.149246354984994500e-01 6.585643257546625919e-03 2.928187185055696418e+00 8.781355173964879024e-02 1.124865828209727248e+00 -6.178436854415236823e-02 9.161891941245238350e-05
9.449173780383721688e-01 5.556577949148809939e-03 2.819168011929904072e+00 1.129114106949963003e-01 1.105716048522086492e+00 7.415418469068932872e-01 8.329505579627265524e-03
8.437268897183403116e-01 4.207478164137423877e-03 2.812253560040489653e+00 1.216372886747987825e-01 8.997196309511569234e-01 3.553670636473872935e-01 2.760277182541753472e-06
6.858791534017465441e-01 3.707012853807336878e-03 3.048145434288652922e+00 1.654885368855371630e-01 1.089891638368897020e+00 1.891367632075516836e-01 1.782520524586946608e-06
5.134420410832167825e-01 3.024777295479619699e-03 2.539702663201411248e+00 7.091921870858396149e-02 1.423506317877619720e+00 4.324222432084054990e-01 1.348937992105166083e-05
1.080878387034278409e+00 1.601453451651786361e-02 3.916054734190770326e+00 7.252910479881757855e-02 1.183811032596836954e+00 3.698812129196368814e-01 2.506748225218692269e-03
9.451896254752338855e-01 1.255076954624768926e-02 3.436763357917047124e+00 7.995551433618923454e-02 8.425004211023972012e-01 3.725450512830896788e-02 8.468555559790578996e-06
9.478409835205257039e-01 9.370345623240964456e-03 3.113217693685103260e+00 8.671737772456084015e-02 9.017887853213637506e-01 2.721744494869171582e-01 1.012586831121142956e-02
1.043944286538526667e+00 6.067309764439778735e-03 3.402240666821267467e+00 2.210532130462367351e-01 1.259000293734816145e+00 3.028731826020560902e-01 1.431056140638522903e-04
5.645107733071481615e-01 8.692740834794114926e-04 2.760420177718611257e+00 8.871396912339126750e-01 1.152493271327583058e+00 1.064191182124816670e+00 8.486583477491963805e-06
1.106502727277178133e+00 9.322580688644012056e-03 3.010183919815897724e+00 1.006284260730494207e-01 1.037874040780408569e+00 3.077374272994940485e-01 3.685857642635132006e-06
1.080878387034278409e+00 1.601453451651786361e-02 3.916054734190770326e+00 7.252910479881757855e-02 1.183811032596836954e+00 3.698812129196368814e-01 2.506748225218692269e-03
2.064623277537500079e-01 4.979073398120897019e-03 2.970742525462804373e+00 5.720340591892145859e-02 1.037011174993043516e+00 9.197219534779696448e-02 7.664568626761031754e-06
8.183658549625810741e-01 5.117078100846870516e-03 2.885982910219754061e+00 1.525048816531477391e-01 1.189904999652163786e+00 2.453748426111647118e-01 1.449158294692018650e-04
4.216642735048681256e-01 3.408031825385482352e-03 2.528601785178466343e+00 6.032604784923515512e-02 9.019985484441714885e-01 2.094385252326128599e-01 2.497695497239405221e-04
3.758450287118660915e-01 3.952674942140002937e-03 2.826100172957957568e+00 6.169427538793384458e-02 9.899366652093586350e-01 2.144836561889190696e-01 3.094036974067372863e-03
9.286875047197833410e-01 1.200296027869559960e-02 3.699891141301295150e+00 8.209196368887708428e-02 1.070769545768727848e+00 7.066695121087460674e-01 8.378713830890270413e-05
1.476059839357504733e-01 3.053981157057111123e-03 2.803351477191388330e+00 9.858879299663814155e-02 7.668731198236241609e-01 2.286985376641070822e-02 3.506780328990550139e-05
1.044865343877999564e+00 8.666714499430964308e-03 3.189492591239296626e+00 1.077080748770208457e-01 1.126089785873444882e+00 -1.286106602010553823e-01 5.779739439887422371e-06
1.051325179344007044e+00 3.974984334952549186e-03 2.555639315067296025e+00 1.599424883136876807e-01 8.014831033987974696e-01 -2.436704687110480272e-01 7.149598515200597147e-05
1.232346623945342223e+00 2.831295561407772693e-02 3.652007716105276192e+00 5.380082075308132566e-02 9.841418650462374629e-01 7.013626659595059709e-02 2.234957233851395803e-03
1.071725481373715594e+00 1.767901455515072384e-02 3.918802315447361906e+00 8.083665046720231451e-02 9.182983702681741800e-01 1.467755646751524590e-01 3.255847364758818717e-05
2.093526058785789845e-01 5.566612663903751715e-03 2.997242752297249790e+00 4.835876495771205402e-02 1.064992851256229001e+00 1.379693418205902578e-01 1.827554269155878736e-06
7.168017080370601146e-01 5.190079611879848225e-03 2.945335033130531244e+00 1.098525462867001729e-01 7.368721858765379107e-01 3.977361952387905575e-01 1.165267221819915614e-05
9.356847010271057696e-01 2.372606503201402182e-03 2.560889282882333085e+00 1.938766893277715786e-01 9.689983420720106322e-01 5.044612559179532107e-01 1.800248254686203137e-05
7.965264801138252082e-01 1.299864370392821503e-02 3.558725789068510448e+00 5.830191709944240047e-02 1.202956674297383843e+00 2.987546239835747741e-01 1.968193628956260797e-04
6.229383841813623812e-01 8.936840049054307206e-03 3.166861509955491538e+00 5.753108952935115372e-02 1.144831061071772016e+00 3.524615630108131059e-01 1.150854769084399210e-06
1.078251892617545282e+00 1.157957810889559229e-02 3.089660945969886718e+00 8.832709224964549466e-02 1.085614357651538242e+00 1.298455847070437430e-01 3.766697044986510885e-05
8.416123167740900968e-01 8.325056927930193570e-03 3.122002412574660823e+00 7.407719791124607600e-02 9.375777835762084678e-01 3.403722057833349912e-01 1.812946084003538825e-05
1.265243138412232293e-01 6.163800805067189657e-03 3.234331169252988580e+00 4.590623524086122342e-02 1.107830218089072671e+00 9.071857166267957573e-02 3.600973528338306253e-05
7.238302155398707027e-01 6.978078675395724996e-03 3.052267885892302246e+00 8.312226494949483124e-02 1.122945103603920192e+00 2.636548893706270880e-01 4.454863273511643029e-06
1.062356781819921547e+00 5.263721190858247460e-03 2.491238220119343261e+00 1.004590759697928798e-01 9.670297741493173449e-01 1.518277320455651835e-01 2.535183500118002786e-05
9.643443621285754386e-01 6.711954631047969098e-03 3.049811775712555573e+00 1.685960667994831630e-01 1.009867215684729924e+00 6.822389422419616878e-02 1.552191846038947849e-05
