logz logzerr logvol nlive logl logwt insert_order
-1.713303607232931256e+02 3.580186142384905068e+00 -2.875000000000001998e-01 4.000000000000000000e+02 -1.636016440734975959e+02 -1.698818583601889145e+02 9.849999999999999867e-01
-1.696708506695167102e+02 3.124521673330944882e+00 -2.900000000000002021e-01 4.000000000000000000e+02 -1.579357677215836020e+02 -1.642184820082749184e+02 2.099999999999999922e-01
-1.642142050273680240e+02 5.586549817959679309e+00 -2.925000000000002043e-01 4.000000000000000000e+02 -1.572346137244578586e+02 -1.635198280111491727e+02 6.450000000000000178e-01
-1.631147726802285263e+02 8.712131032700088928e-01 -2.950000000000002065e-01 4.000000000000000000e+02 -1.555714959581844710e+02 -1.618592102448757828e+02 4.949999999999999956e-01
-1.616085172434192145e+02 1.153882473215943394e+00 -2.975000000000002087e-01 4.000000000000000000e+02 -1.532558189784784020e+02 -1.595460332651697115e+02 1.415000000000000036e+00
-1.594263517927871305e+02 1.679740127903997182e+00 -3.000000000000002109e-01 4.000000000000000000e+02 -1.471621762849916877e+02 -1.534548905716829950e+02 6.999999999999999556e-01
-1.534523433068853251e+02 3.862270437657343347e+00 -3.025000000000002132e-01 4.000000000000000000e+02 -1.415627471703839717e+02 -1.478579614570752767e+02 1.610000000000000098e+00
-1.478542496569976663e+02 2.367902235502767017e+00 -3.050000000000002154e-01 4.000000000000000000e+02 -1.372034158676378297e+02 -1.435011301543291324e+02 6.600000000000000311e-01
-1.434883456134690789e+02 3.299337447737837437e+00 -3.075000000000002176e-01 4.000000000000000000e+02 -1.363953571344167983e+02 -1.426955714211080988e+02 2.999999999999999889e-01
-1.423222249809359710e+02 3.295565531936767822e+00 -3.100000000000002198e-01 4.000000000000000000e+02 -1.281446749466430219e+02 -1.344473892333343485e+02 1.754999999999999893e+00
-1.344470091141886883e+02 4.691879190539068212e+00 -3.125000000000002220e-01 4.000000000000000000e+02 -1.275301576110683754e+02 -1.338353718977596998e+02 1.975000000000000089e+00
-1.334019920475685410e+02 3.379677416148097358e+00 -3.150000000000002243e-01 4.000000000000000000e+02 -1.236198751213398737e+02 -1.299275894080311957e+02 1.689999999999999947e+00
-1.298970792771609695e+02 3.457594581644261478e+00 -3.175000000000002265e-01 4.000000000000000000e+02 -1.197121709543946508e+02 -1.260223852410859706e+02 3.649999999999999911e-01
-1.260018371182858061e+02 3.952281279387376056e+00 -3.200000000000002287e-01 4.000000000000000000e+02 -1.181103575229777078e+02 -1.244230718096690254e+02 1.405000000000000027e+00
-1.242355723721421157e+02 3.523829166165128868e+00 -3.225000000000002309e-01 4.000000000000000000e+02 -1.143371534091629087e+02 -1.206523676958542239e+02 1.699999999999999956e+00
-1.206249602267953378e+02 4.180871111466858636e+00 -3.250000000000002331e-01 4.000000000000000000e+02 -1.137547174105512937e+02 -1.200724316972426067e+02 1.399999999999999911e+00
-1.196178635732515545e+02 1.836967355049075934e+00 -3.275000000000002354e-01 4.000000000000000000e+02 -1.065450943577585292e+02 -1.128653086444498399e+02 1.849999999999999978e-01
-1.128641414339800662e+02 3.690853739244632337e+00 -3.300000000000002376e-01 4.000000000000000000e+02 -8.168910652212164791e+01 -8.801182080881295633e+01 1.354999999999999982e+00
-8.801182080879685543e+01 1.184362862457583709e+01 -3.325000000000002398e-01 4.000000000000000000e+02 -7.494207890215530199e+01 -8.126729318884662234e+01 1.324999999999999956e+00
-8.126611657664309973e+01 1.120970562566282247e+01 -3.350000000000002420e-01 4.000000000000000000e+02 -7.233257281000278738e+01 -7.866028709669410546e+01 2.899999999999999800e-01
-7.858904435405194988e+01 1.228837542042431252e+01 -3.375000000000002442e-01 4.000000000000000000e+02 -6.244762024276163714e+01 -6.877783452945294584e+01 1.580000000000000071e+00
-6.877777969748846942e+01 1.223103278122947302e+01 -3.400000000000002465e-01 4.000000000000000000e+02 -5.778279110994942869e+01 -6.411550539664074222e+01 1.300000000000000044e-01
-6.410610476408947989e+01 6.107581961995426134e+00 -3.425000000000002487e-01 4.000000000000000000e+02 -5.626188137285196689e+01 -6.259709565954327815e+01 2.750000000000000222e-01
-6.239731983105804858e+01 6.393952001071065538e+00 -3.450000000000002509e-01 4.000000000000000000e+02 -5.513715604181699348e+01 -6.147487032850830957e+01 1.870000000000000107e+00
-6.114015387360488774e+01 5.435277940370890626e+00 -3.475000000000002531e-01 4.000000000000000000e+02 -4.543285333519750679e+01 -5.177306762188882061e+01 1.895000000000000018e+00
-5.177298213341465782e+01 4.445863317606270293e+00 -3.500000000000002554e-01 4.000000000000000000e+02 -4.073300850241257365e+01 -4.707572278910388519e+01 1.169999999999999929e+00
-4.706664388901044305e+01 5.100149165004765450e+00 -3.525000000000002576e-01 4.000000000000000000e+02 -2.951583678100200103e+01 -3.586105106769331030e+01 1.665000000000000036e+00
-3.586103746985356366e+01 5.851246465796239526e+00 -3.550000000000002598e-01 4.000000000000000000e+02 -2.511593377792496540e+01 -3.146364806461627950e+01 9.050000000000000266e-01
-3.145141377671741623e+01 5.629628420892244023e+00 -3.575000000000002620e-01 4.000000000000000000e+02 -2.117575596703896679e+01 -2.752597025373027861e+01 8.800000000000000044e-01
-2.750642905009105732e+01 3.623325053734262280e+00 -3.600000000000002642e-01 4.000000000000000000e+02 -1.812191115003187747e+01 -2.447462543672319057e+01 1.294999999999999929e+00
-2.442752376970695849e+01 1.868640533711425578e+00 -3.625000000000002665e-01 4.000000000000000000e+02 -1.573195819992662337e+01 -2.208717248661793775e+01 1.165000000000000036e+00
-2.199523726293746861e+01 1.584638239237449175e+00 -3.650000000000002687e-01 4.000000000000000000e+02 -1.367075649324891273e+01 -2.002847077994022484e+01 1.084999999999999964e+00
-1.989752276446228052e+01 1.603556323609031553e+00 -3.675000000000002709e-01 4.000000000000000000e+02 -1.248043559946648884e+01 -1.884064988615780223e+01 1.610000000000000098e+00
-1.854236849876962978e+01 1.624765897282245408e+00 -3.700000000000002731e-01 4.000000000000000000e+02 5.336111790557813706e-01 -5.829103107635531522e+00 1.500000000000000000e+00
-5.829100096721608892e+00 7.086566829473095019e+00 -3.725000000000002753e-01 4.000000000000000000e+02 3.402443290832962930e+00 -2.962770995858350354e+00 1.250000000000000000e+00
-2.907423856558602360e+00 4.317471004842809101e+00 -3.750000000000002776e-01 4.000000000000000000e+02 9.943862295416636243e+00 3.576148008725323457e+00 1.629999999999999893e+00
3.577675183886397381e+00 2.293351415994910436e+00 -3.775000000000002798e-01 4.000000000000000000e+02 1.267762704306722554e+01 6.307412756375912366e+00 1.100000000000000006e-01
6.370609509542105364e+00 1.641865155367202345e+00 -3.800000000000002820e-01 4.000000000000000000e+02 1.316294744648655524e+01 6.790233159795242557e+00 1.935000000000000053e+00
7.295419399538476846e+00 1.801481655048801089e+00 -3.825000000000002842e-01 4.000000000000000000e+02 1.646662475911409373e+01 1.009141047242277978e+01 1.245000000000000107e+00
1.015067354190472670e+01 1.662169358243807959e+00 -3.850000000000002864e-01 4.000000000000000000e+02 2.401470502183224198e+01 1.763699073514092674e+01 7.399999999999999911e-01
1.763755128213276535e+01 3.989522122161781592e+00 -3.875000000000002887e-01 4.000000000000000000e+02 3.172004821787750117e+01 2.533983393118618821e+01 9.150000000000000355e-01
2.534028562387386074e+01 3.768851573386578835e+00 -3.900000000000002909e-01 4.000000000000000000e+02 3.207937925983255667e+01 2.569666497314124243e+01 2.800000000000000266e-01
2.622741495023840130e+01 3.037873640087466853e+00 -3.925000000000002931e-01 4.000000000000000000e+02 3.302660738155033471e+01 2.664139309485902274e+01 1.639999999999999902e+00
