α₁ f₁ α₂ f₂ α₃ variance ν μ
8.471173881747320333e-01 8.156622029910009022e-03 2.813626034806103515e+00 7.423262123371887622e-01 2.877507331587932704e+00 1.079387833736176507e-02 1.249404142733785195e+00 2.386515932324000111e-01
1.166121039211840626e+00 2.051522607672832260e-02 3.586656560638240343e+00 4.261020366478423388e-02 3.743728691910193529e+00 9.659440256462932528e-03 1.117156775053622431e+00 2.863307721994784449e-01
5.734106706432486877e-01 2.993589626538194649e-03 2.639373471549899541e+00 7.920284573988037202e+00 3.128159868713013658e+00 1.800218083831470195e-02 1.114719835022464745e+00 4.144459508356584387e-01
2.961298363216485763e-01 3.312462038902190889e-03 2.700998958332727184e+00 8.227974761021390748e-02 3.891723684084579471e+00 2.593584718530746874e-02 1.343580470120663506e+00 3.459310717849447547e-01
7.020458238147817553e-01 1.682136086330871146e-03 1.768806177020566084e+00 8.385511211004491663e-03 3.154478430088736740e+00 2.088316367713342545e-02 1.229650441701309882e+00 1.509036337945371398e-01
1.126694800475220415e+00 9.381085213081055349e-03 2.975984595989991988e+00 1.312347992024505139e-01 3.703914604859269932e+00 1.942465682475292416e-02 1.167072625500999106e+00 6.472165425917049131e-01
3.219244258147865301e-01 3.086034538319979825e-03 2.814321579126487727e+00 5.829255209083851197e-01 3.515644650085582690e+00 3.014326604205671070e-02 1.131861146205791258e+00 2.437307997732179599e-01
3.440061880539677097e-02 4.342044899485690557e-03 1.502453409267139772e+00 5.746337249197082039e-03 3.063870542047604673e+00 1.312854221569844694e-02 1.176897450870285633e+00 1.394380122257991572e-01
1.122187159956988589e+00 2.358162990794891462e-03 2.349333998609208329e+00 3.794185949264265029e-02 3.121586091775171212e+00 2.443644584973815245e-02 1.214739165873752302e+00 1.131637068592198592e+00
1.054921174483035795e+00 4.416555424043098338e-04 2.565746891648226224e+00 2.683208492345211305e+00 3.290060598434470407e+00 2.986348371736952112e-02 9.901141668162289911e-01 1.560822023480462617e-01
9.582593740558478235e-01 1.928513593110545675e-03 2.240552992614779804e+00 8.784725504864766485e-03 2.708037164847772793e+00 1.323217339979449944e-02 1.017230816947632510e+00 -1.030732379459446957e-01
1.089734311733492556e+00 6.578788743320923386e-03 2.883210979458632028e+00 1.031274005596024591e-02 2.954314256809446260e+00 1.715172408720928854e-02 1.191466001763710647e+00 1.493558231205807940e-01
6.737524818802173576e-02 7.505085390901720162e-04 2.391333303774678676e+00 1.191519429784419215e-01 3.645813112253546873e+00 2.208094011812864257e-02 1.225045495657010264e+00 4.189524981216881105e-01
1.181629034310260451e+00 1.506362457212060552e-03 2.091263488920711566e+00 5.600880679724228040e-02 3.703569130611745308e+00 9.780416097671561920e-03 9.948097107633125935e-01 3.501996069001190870e-01
1.486288101081706947e-01 5.036400185598000415e-04 1.885962023385030273e+00 2.283995037954785964e-02 3.360125481032908645e+00 2.224066089275088254e-02 1.130321378799923115e+00 6.999039600816767126e-02
1.241845314034825121e+00 6.371063879398977843e-03 2.849128572632272594e+00 7.336731988087868972e-02 3.440763985984174322e+00 3.178077072544245596e-02 1.229621807815371781e+00 -2.829059778917498713e-01
7.043910212287967099e-01 1.006136354566058077e-03 1.638329792045619238e+00 9.883105747816417833e-03 3.166306629860268451e+00 1.988836853176480582e-02 1.052231878874620108e+00 -4.722930633841224690e-01
4.630179253081095903e-02 3.180525921125353095e-04 2.364210826275981780e+00 1.005039633128953641e-01 3.411351411887440399e+00 2.211042473336485500e-02 9.892704914448006148e-01 6.562832887817855454e-01
1.231295520601784599e+00 2.403901647621734319e-02 2.442127935646159376e+00 3.236970535403088656e-02 3.936073338337153338e+00 7.511190122373397927e-03 1.289990962289971010e+00 9.145540843965226374e-01
5.117400755285360647e-01 1.186396379562778712e-03 1.749167718985587872e+00 1.733681730046590999e-02 3.347891857051544129e+00 1.871023176426322293e-02 1.261956586486383536e+00 4.055872342836729372e-01
1.053555858145320157e+00 5.866759218448390489e-03 2.876532630650586952e+00 7.699642419450636766e+00 3.421957391154652139e+00 1.602522970418497616e-02 1.029160718785381290e+00 5.000905948104161780e-01
1.058264690685178699e+00 3.316420147535792656e-03 2.845703996194087981e+00 1.001576313660413331e-01 2.918148250251308085e+00 3.279761734446941940e-02 1.113700166016792670e+00 4.596125103653919131e-01
9.043306902578828188e-01 5.611068924624121497e-03 2.818926542010227188e+00 3.092021042109040496e-01 3.452973748638342499e+00 1.363930064509685965e-02 1.178778954274103619e+00 2.981458147164607331e-01
1.112284505059399464e+00 8.134291187574832493e-03 2.887602352248114457e+00 1.047470111959417222e-01 3.671896279311888556e+00 1.697385756278893890e-02 1.230498198269908361e+00 3.186321104118730041e-01
9.899752391617819280e-02 2.424036645826895941e-03 2.979655149107985235e+00 3.357399863105841042e-01 3.208383144713276458e+00 5.605297660266204268e-02 1.110820009480575132e+00 3.968793532416779457e-01
3.992424275618775553e-01 2.667322186370205909e-03 2.199537916207967569e+00 2.439669780075999495e-02 3.029239988814009799e+00 1.963592152380913211e-02 1.016533646211391639e+00 2.171946246980034356e-01
1.132267680771395835e+00 7.171376792686034139e-03 2.223288002819443498e+00 2.530195299528194622e-02 3.138382739528462473e+00 1.077712495502175342e-02 1.065200739678934250e+00 3.495412530913812321e-01
9.309223327610851584e-01 3.252190022395274292e-03 2.119403404656591938e+00 1.976491516892303971e-02 3.244429511602906491e+00 1.627717965989966889e-02 1.033760255259509542e+00 1.080233211501414603e-01
5.955500942205490533e-01 2.894321442354461809e-04 2.218618372928506943e+00 9.820027140474371641e-02 3.965323521670094387e+00 1.764072801493293124e-02 1.150012244596683608e+00 7.052162390881694387e-02
1.023134475297850177e+00 5.407352801096642833e-03 2.664890786853454152e+00 2.214516801497512233e-01 3.530841500145398104e+00 1.242294246896538668e-02 1.045061696055622491e+00 3.203008555322195416e-01
1.129545218602785450e+00 7.912012864533538243e-04 2.064548735494003306e+00 3.353542724091814614e-02 3.303645177895366380e+00 1.723133183795794166e-02 1.083061299802804411e+00 3.013823419748636323e-01
7.250771728286948825e-01 7.248493951252574057e-03 1.835284257023065635e+00 1.844980092231207278e-02 3.299971168650245090e+00 7.910751833461219032e-03 1.111163904585322104e+00 1.139757132471903023e-01
1.068767557423673464e+00 3.394154947715968557e-03 2.880625293464082581e+00 5.288289761658727661e-01 3.756262210177951921e+00 3.431381976328117672e-02 1.056645855501891385e+00 6.874995850167660016e-01
4.986782094079976746e-01 1.594437407786609365e-03 2.103538743917660270e+00 1.515543942978919353e-02 2.962050086481332389e+00 1.745205759931425793e-02 1.065489712175881953e+00 9.601274639108095532e-02
3.928244745947017669e-01 2.788432224711343693e-03 2.757929052877805098e+00 1.726495999366143771e-02 2.843927932994066321e+00 2.940213772542760173e-02 1.091824668744126647e+00 1.419320740876465203e-01
6.611232562800410939e-01 7.947107509238865615e-04 1.915671143868642234e+00 3.764628029924317609e-02 3.291551799225432173e+00 1.225881509168430007e-02 1.105266825794942065e+00 7.314598107114245185e-01
1.189451682629750762e+00 1.273114613165226422e-02 2.546634430900660107e+00 5.334643024419636476e-02 3.688403853308196645e+00 1.159976689249439356e-02 1.184596674135714123e+00 -2.880784129014498651e-01
3.098440952714269780e-01 2.626344214596568454e-03 1.652133279908079455e+00 3.091021982253928154e-03 2.897998047056598026e+00 1.820991721614421271e-02 1.279560502966294200e+00 -5.709130502410564301e-03
3.857670134783076077e-01 3.147936919651320642e-04 1.124793133071266826e+00 7.789275925897364006e-04 2.699429442460507644e+00 3.794548770439342550e-02 1.058805441080225895e+00 1.674959892905226511e+00
1.377183094054632573e-01 7.743872559319494317e-04 2.018932193679715326e+00 3.055266451996753105e-02 3.266226366993213226e+00 1.912495067040139579e-02 1.050651430537023368e+00 1.551961460374710888e-01
1.018190620427476822e-01 4.501223660538499274e-03 2.984153382365021034e+00 1.180443299023763298e-01 3.106843235459211705e+00 2.844336601883466070e-02 1.140076221796421319e+00 3.924496206970300993e-01
9.732923323812279204e-01 6.809094879082764826e-03 3.069165482044499349e+00 1.037244899246834384e+00 3.917322825512590700e+00 1.967976709794624218e-02 1.258560540240203363e+00 -2.072935068664978342e-01
1.100394374653494323e+00 7.405386695004384685e-03 2.713584486427617293e+00 7.957782763234270973e-03 3.136095270575087302e+00 2.309697438450521861e-02 1.105955139910081986e+00 8.500667614615187162e-02
5.117400755285360647e-01 1.186396379562778712e-03 1.749167718985587872e+00 1.733681730046590999e-02 3.347891857051544129e+00 1.871023176426322293e-02 1.261956586486383536e+00 4.055872342836729372e-01
6.309927115311733115e-01 1.596485468046558243e-03 2.445151983465408740e+00 5.615192854905410452e-02 2.850605856100645319e+00 2.695937819001773331e-02 9.476034461265900877e-01 -3.980308160320503719e-01
2.525959991753389255e-01 4.046198985570518408e-04 1.609966884857097824e+00 2.791191153824535212e-02 3.273930558746819486e+00 1.052041505548503668e-02 1.157639116055285244e+00 3.866401996809685770e-01
6.501833358565936027e-01 5.015576950493206600e-03 2.770604554002961351e+00 6.722218828644704880e-01 3.621142364090615295e+00 1.407537930612550066e-02 1.169516072053911726e+00 9.869511583567558421e-02
9.678299460836512491e-01 9.802329880629393442e-04 1.711837925685111728e+00 2.547140197193534239e-02 3.178213478438361772e+00 1.083147394232373065e-02 1.071908421855568783e+00 -4.302268728592723024e-02
7.703418086359006822e-02 4.422827695595207137e-04 2.283790408253683957e+00 2.943063050094685620e-02 2.799865576747716744e+00 2.255764205981820522e-02 1.246418633701643408e+00 5.796806018823761342e-01
1.052192394644126949e+00 5.370496742742871324e-03 2.642204944187009019e+00 6.496174965941844959e-02 2.825096327503433535e+00 1.388474348904433255e-02 1.116267519629276173e+00 -1.887351860357888711e-01
9.043306902578828188e-01 5.611068924624121497e-03 2.818926542010227188e+00 3.092021042109040496e-01 3.452973748638342499e+00 1.363930064509685965e-02 1.178778954274103619e+00 2.981458147164607331e-01
1.057469178581290192e+00 5.972994003479069162e-03 2.458107525833654439e+00 3.303360427584228071e-02 3.348086843085842368e+00 1.533985575002213067e-02 1.082148253886262790e+00 6.233619819842493026e-01
2.228831056515376829e-01 1.596877131865678335e-03 2.441732530891381980e+00 7.897857070820613501e+00 3.451001183747036016e+00 1.591575988798012500e-02 9.590301710256010637e-01 1.641941958439244731e-01
1.206472835467048199e+00 2.685187087217238110e-03 1.922847881547901316e+00 7.486999733387728409e-03 3.128965285728348977e+00 2.835825880993328094e-02 1.214532013780740494e+00 3.319040380308274085e-01
1.023454604122149503e+00 1.825548390372487562e-03 2.489333310474940220e+00 9.041296962145084493e+00 3.273243884924901703e+00 1.794044623157870985e-02 9.173028874166707647e-01 -2.169663418601164295e-01
4.630171541789547263e-01 8.416940956810681392e-04 2.772820491717510993e+00 4.401009972892953592e-01 3.935106672933824434e+00 4.689893351602050786e-02 1.224332599023738366e+00 -4.638380053164382621e-01
1.048606433359399848e+00 9.093433809467966339e-03 3.125336264833365352e+00 1.176589027349764560e+00 3.819050665261383593e+00 1.838657137559819577e-02 1.249154945535520866e+00 2.729659341853660770e-01
1.177362445815699266e+00 1.344639217428694310e-03 1.950526600999813898e+00 4.092151344168983712e-02 3.663047661975033176e+00 9.501664743027280272e-03 1.076271836727495934e+00 3.231239467002401944e-01
9.416008397812873909e-01 1.492801016928444521e-03 2.184262616364739173e+00 6.610463020551222632e-03 2.902142346635354198e+00 2.467030936978273706e-02 1.058422756546502752e+00 5.834472128486738463e-01
5.014416205986648167e-01 5.729651737521663200e-03 2.805338632874352367e+00 1.935971557406931109e-01 3.974348468926478084e+00 1.646857014146538983e-02 1.068903958560449619e+00 2.033735754479805147e-01
9.805615886611704912e-01 1.171956552123201364e-03 2.442239418421594976e+00 1.701469585417284325e+00 2.700562432692641401e+00 2.135587240250400726e-02 1.014012683957369987e+00 4.916638672330365667e-01
1.076265924363805748e+00 4.282044553991668119e-03 2.791470517645146643e+00 1.349364107104258803e+00 3.509465131537405025e+00 1.867246627827733735e-02 1.250286025064672568e+00 -5.815855287760018921e-03
1.059231490354483718e+00 6.654822761027022124e-03 2.848586375209561261e+00 1.215270089292533884e+00 3.892389099138183095e+00 1.421962903111922971e-02 1.121606069764217173e+00 2.417102360070824130e-01
1.368634983524999460e-01 1.310554641264833134e-03 2.173257713070683383e+00 2.180899364721493490e-03 2.515826402663037697e+00 1.583956169693503946e-02 1.233201578237413498e+00 5.795924483407405292e-02
1.172063958518689386e+00 1.725590052442727354e-02 3.463823682410167137e+00 7.839418806781278670e-01 3.680673087321027825e+00 1.118574221347292882e-02 1.075178681858817153e+00 4.765115450344392656e-01
4.931896132423535528e-02 4.756530568616741499e-04 1.071406180521170315e+00 1.229460971263105808e-02 3.520225219980145148e+00 1.682593672115928474e-02 1.244271379419687795e+00 3.049341676956042191e-01
6.933911711203357697e-01 1.823673255388780483e-03 2.019793598221827580e+00 2.665068611126075390e-02 3.052822571879183489e+00 1.713350910353952927e-02 1.008318579554535521e+00 2.699882986756147463e-01
4.644771784932627545e-01 1.062541646080877129e-03 2.039621768202311891e+00 2.278265821297534646e-02 2.922017014006189406e+00 1.767616768120923790e-02 1.067981511203768052e+00 4.428635269483618409e-01
1.166109751758563018e+00 8.618434864700641506e-04 1.722615506398042173e+00 1.450346927275394937e-02 3.448847035719792231e+00 1.771441131392316806e-02 1.203066918582914147e+00 6.432683186820582488e-01
1.212626890020324089e+00 1.811063247505987489e-02 2.955441575256027242e+00 2.779498697819649325e-02 3.545041387241006259e+00 1.110301866808089538e-02 1.220680418095330788e+00 1.559499456952460061e-01
1.495513658463552831e-01 4.119943020011889215e-04 2.494516101256319729e+00 5.410772969182872316e+00 2.787810595082679921e+00 2.740430501403904109e-02 1.172458981310697812e+00 5.727450033696634968e-02
4.802493627867159276e-01 2.359820074654208483e-03 2.389251093837509998e+00 3.420439585824964351e-02 2.835692945663301323e+00 1.610092501056875972e-02 1.122860886753947129e+00 -6.879361250689558505e-02
1.247739391822491939e+00 3.208237376173174709e-03 2.102928926354711070e+00 2.516707423800125867e-02 3.162143296218100197e+00 1.317143705485561943e-02 1.156484412413327556e+00 1.123545689424303995e-01
1.152042395174059486e+00 4.525640014746817527e-03 2.667304081652778880e+00 2.782066983308407737e-01 2.966635814959802442e+00 1.851344411109428351e-02 1.166993393533645618e+00 4.583295873142594345e-01
9.943486625377578880e-01 4.212590961770606296e-03 2.705388264336918258e+00 2.475112185032812828e+00 3.806534584794643017e+00 1.510356516734270328e-02 1.006921529963155093e+00 4.341263775446499995e-01
6.636222668533640068e-01 2.163410871832607569e-03 2.690439420605251986e+00 5.746622401148867576e-01 3.948123241614383439e+00 3.050225351757055239e-02 1.126424013215666653e+00 1.718438200071517874e-01
1.183421285409090862e+00 3.041372821824526486e-04 1.654874033908921183e+00 1.123209182631170443e-02 3.144271288022678412e+00 1.654391146798612697e-02 9.450416257477377568e-01 8.851218238560371043e-02
9.563432518852841291e-01 1.139785259984416521e-03 2.721390238449822974e+00 1.751654542315978225e-01 3.955213478530721360e+00 4.443861870002169256e-02 1.140926403589014759e+00 2.404740242656654703e-01
9.391399008934340209e-01 8.647794019513861327e-03 2.778278160989419820e+00 6.468841999379169039e+00 2.988595935506111800e+00 1.018925993686936940e-02 1.151697430640131747e+00 3.284913224344486182e-01
9.100196971830483150e-01 1.038049443123005393e-02 3.075613393270647311e+00 2.554600097330399569e-02 3.274490185140523923e+00 1.472950302914270010e-02 1.197501031295110430e+00 3.859469962146005462e-01
